Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Calves,Total Rejections,Immaturity/ Less than 7 days old,2016-09,England,2,9337,31,0.021
Calves,Total Rejections,Immaturity/ Less than 7 days old,2017-02,England,1,8248,29,0.012
Calves,Total Rejections,Jaundice,2016-08,England,3,4907,29,0.061
Calves,Total Rejections,Jaundice,2016-09,England,2,9337,31,0.021
Calves,Total Rejections,Jaundice,2016-12,England,1,6211,28,0.016
Calves,Total Rejections,Jaundice,2017-01,England,1,5889,29,0.017
Calves,Total Rejections,Jaundice,2017-03,England,2,12236,29,0.016
Calves,Total Rejections,Jaundice,2016-12,Wales,1,380,2,0.263
Calves,Total Rejections,Jaundice,2017-03,Wales,1,932,3,0.107
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-07,England,9,3669,32,0.245
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-08,England,11,4907,29,0.224
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-09,England,17,9337,31,0.182
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-10,England,12,8104,32,0.148
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-11,England,19,7249,30,0.262
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-12,England,13,6211,28,0.209
Calves,Total Rejections,Navel ill/joint ill for young animals,2017-01,England,16,5889,29,0.272
Calves,Total Rejections,Navel ill/joint ill for young animals,2017-02,England,8,8248,29,0.097
Calves,Total Rejections,Navel ill/joint ill for young animals,2017-03,England,16,12236,29,0.131
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-07,Wales,2,799,4,0.25
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-08,Wales,8,1701,3,0.47
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-09,Wales,7,1356,5,0.516
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-10,Wales,9,709,4,1.269
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-11,Wales,5,677,3,0.739
Calves,Total Rejections,Navel ill/joint ill for young animals,2016-12,Wales,7,380,2,1.842
Calves,Total Rejections,Navel ill/joint ill for young animals,2017-01,Wales,9,626,2,1.438
Calves,Total Rejections,Navel ill/joint ill for young animals,2017-02,Wales,5,514,2,0.973
Calves,Total Rejections,Navel ill/joint ill for young animals,2017-03,Wales,16,932,3,1.717
Calves,Total Rejections,Other,2016-07,England,2,3669,32,0.055
Calves,Total Rejections,Other,2016-08,England,3,4907,29,0.061
Calves,Total Rejections,Other,2016-09,England,4,9337,31,0.043
Calves,Total Rejections,Other,2016-10,England,8,8104,32,0.099
Calves,Total Rejections,Other,2016-11,England,19,7249,30,0.262
Calves,Total Rejections,Other,2016-12,England,8,6211,28,0.129
Calves,Total Rejections,Other,2017-01,England,16,5889,29,0.272
Calves,Total Rejections,Other,2017-02,England,7,8248,29,0.085
Calves,Total Rejections,Other,2017-03,England,4,12236,29,0.033
Calves,Total Rejections,Other,2016-09,Wales,2,1356,5,0.147
Calves,Total Rejections,Other,2016-12,Wales,1,380,2,0.263
Calves,Total Rejections,Other,2017-03,Wales,4,932,3,0.429
Calves,Total Rejections,Processing Fault,2016-12,England,8,6211,28,0.129
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-07,England,1,3669,32,0.027
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-08,England,4,4907,29,0.082
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-09,England,2,9337,31,0.021
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-10,England,9,8104,32,0.111
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-11,England,2,7249,30,0.028
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-12,England,1,6211,28,0.016
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2017-01,England,5,5889,29,0.085
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2017-02,England,3,8248,29,0.036
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2017-03,England,5,12236,29,0.041
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-07,Wales,5,799,4,0.626
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-08,Wales,3,1701,3,0.176
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-09,Wales,1,1356,5,0.074
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-10,Wales,2,709,4,0.282
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-11,Wales,4,677,3,0.591
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2016-12,Wales,1,380,2,0.263
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2017-01,Wales,7,626,2,1.118
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2017-02,Wales,1,514,2,0.195
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2017-03,Wales,4,932,3,0.429
Calves,Total Rejections,Septicaemia / Fever,2016-07,England,2,3669,32,0.055
Calves,Total Rejections,Septicaemia / Fever,2016-08,England,8,4907,29,0.163
Calves,Total Rejections,Septicaemia / Fever,2016-09,England,11,9337,31,0.118
Calves,Total Rejections,Septicaemia / Fever,2016-10,England,15,8104,32,0.185
Calves,Total Rejections,Septicaemia / Fever,2016-11,England,10,7249,30,0.138
Calves,Total Rejections,Septicaemia / Fever,2016-12,England,9,6211,28,0.145
Calves,Total Rejections,Septicaemia / Fever,2017-01,England,12,5889,29,0.204
Calves,Total Rejections,Septicaemia / Fever,2017-02,England,16,8248,29,0.194
Calves,Total Rejections,Septicaemia / Fever,2017-03,England,10,12236,29,0.082
Calves,Total Rejections,Septicaemia / Fever,2016-07,Wales,1,799,4,0.125
Calves,Total Rejections,Septicaemia / Fever,2016-08,Wales,5,1701,3,0.294
Calves,Total Rejections,Septicaemia / Fever,2016-09,Wales,1,1356,5,0.074
Calves,Total Rejections,Septicaemia / Fever,2016-10,Wales,4,709,4,0.564
Calves,Total Rejections,Septicaemia / Fever,2016-11,Wales,2,677,3,0.295
Calves,Total Rejections,Septicaemia / Fever,2016-12,Wales,5,380,2,1.316
Calves,Total Rejections,Septicaemia / Fever,2017-02,Wales,2,514,2,0.389
Calves,Total Rejections,Septicaemia / Fever,2017-03,Wales,5,932,3,0.536
Cattle,AM,Abnormal Respiratory Signs,2016-07,England,374,110032,148,0.34
Cattle,AM,Abnormal Respiratory Signs,2016-08,England,389,117810,149,0.33
Cattle,AM,Abnormal Respiratory Signs,2016-09,England,417,133762,149,0.312
Cattle,AM,Abnormal Respiratory Signs,2016-10,England,403,135283,149,0.298
Cattle,AM,Abnormal Respiratory Signs,2016-11,England,505,148811,150,0.339
Cattle,AM,Abnormal Respiratory Signs,2016-12,England,475,116776,143,0.407
Cattle,AM,Abnormal Respiratory Signs,2017-01,England,483,124439,148,0.388
Cattle,AM,Abnormal Respiratory Signs,2017-02,England,456,116195,149,0.392
Cattle,AM,Abnormal Respiratory Signs,2017-03,England,401,136221,148,0.294
Cattle,AM,Abnormal Respiratory Signs,2016-07,Wales,8,5093,15,0.157
Cattle,AM,Abnormal Respiratory Signs,2016-08,Wales,50,10297,17,0.486
Cattle,AM,Abnormal Respiratory Signs,2016-09,Wales,52,11851,16,0.439
Cattle,AM,Abnormal Respiratory Signs,2016-10,Wales,43,10813,17,0.398
Cattle,AM,Abnormal Respiratory Signs,2016-11,Wales,66,12056,16,0.547
Cattle,AM,Abnormal Respiratory Signs,2016-12,Wales,56,10543,17,0.531
Cattle,AM,Abnormal Respiratory Signs,2017-01,Wales,45,10633,16,0.423
Cattle,AM,Abnormal Respiratory Signs,2017-02,Wales,49,9518,16,0.515
Cattle,AM,Abnormal Respiratory Signs,2017-03,Wales,50,11767,17,0.425
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-07,England,55,110032,148,0.05
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-08,England,49,117810,149,0.042
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-09,England,69,133762,149,0.052
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-10,England,49,135283,149,0.036
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-11,England,67,148811,150,0.045
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-12,England,45,116776,143,0.039
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2017-01,England,68,124439,148,0.055
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2017-02,England,64,116195,149,0.055
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2017-03,England,57,136221,148,0.042
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-08,Wales,6,10297,17,0.058
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-09,Wales,5,11851,16,0.042
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-10,Wales,1,10813,17,0.009
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-11,Wales,1,12056,16,0.008
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2016-12,Wales,7,10543,17,0.066
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2017-02,Wales,1,9518,16,0.011
Cattle,AM,Abnormal Swelling (e.g.Bloat) ,2017-03,Wales,1,11767,17,0.008
Cattle,AM,Dead in Lairage (DIL),2016-07,England,12,110032,148,0.011
Cattle,AM,Dead in Lairage (DIL),2016-08,England,7,117810,149,0.006
Cattle,AM,Dead in Lairage (DIL),2016-09,England,13,133762,149,0.01
Cattle,AM,Dead in Lairage (DIL),2016-10,England,11,135283,149,0.008
Cattle,AM,Dead in Lairage (DIL),2016-11,England,8,148811,150,0.005
Cattle,AM,Dead in Lairage (DIL),2016-12,England,13,116776,143,0.011
Cattle,AM,Dead in Lairage (DIL),2017-01,England,6,124439,148,0.005
Cattle,AM,Dead in Lairage (DIL),2017-02,England,5,116195,149,0.004
Cattle,AM,Dead in Lairage (DIL),2017-03,England,5,136221,148,0.004
Cattle,AM,Dead in Lairage (DIL),2016-08,Wales,2,10297,17,0.019
Cattle,AM,Dead in Lairage (DIL),2016-09,Wales,2,11851,16,0.017
Cattle,AM,Dead in Lairage (DIL),2016-11,Wales,6,12056,16,0.05
Cattle,AM,Dead in Lairage (DIL),2016-12,Wales,2,10543,17,0.019
Cattle,AM,Dead in Lairage (DIL),2017-02,Wales,2,9518,16,0.021
Cattle,AM,Dead on Arrival (DOA),2016-08,England,1,117810,149,0.001
Cattle,AM,Dead on Arrival (DOA),2016-09,England,1,133762,149,0.001
Cattle,AM,Dead on Arrival (DOA),2016-10,England,6,135283,149,0.004
Cattle,AM,Dead on Arrival (DOA),2016-11,England,11,148811,150,0.007
Cattle,AM,Dead on Arrival (DOA),2016-12,England,4,116776,143,0.003
Cattle,AM,Dead on Arrival (DOA),2017-01,England,2,124439,148,0.002
Cattle,AM,Dead on Arrival (DOA),2017-02,England,2,116195,149,0.002
Cattle,AM,Dead on Arrival (DOA),2017-03,England,7,136221,148,0.005
Cattle,AM,Dermatitis,2016-07,England,119,110032,148,0.108
Cattle,AM,Dermatitis,2016-08,England,75,117810,149,0.064
Cattle,AM,Dermatitis,2016-09,England,87,133762,149,0.065
Cattle,AM,Dermatitis,2016-10,England,86,135283,149,0.064
Cattle,AM,Dermatitis,2016-11,England,105,148811,150,0.071
Cattle,AM,Dermatitis,2016-12,England,131,116776,143,0.112
Cattle,AM,Dermatitis,2017-01,England,160,124439,148,0.129
Cattle,AM,Dermatitis,2017-02,England,170,116195,149,0.146
Cattle,AM,Dermatitis,2017-03,England,138,136221,148,0.101
Cattle,AM,Dermatitis,2016-07,Wales,7,5093,15,0.137
Cattle,AM,Dermatitis,2016-08,Wales,7,10297,17,0.068
Cattle,AM,Dermatitis,2016-09,Wales,8,11851,16,0.068
Cattle,AM,Dermatitis,2016-10,Wales,5,10813,17,0.046
Cattle,AM,Dermatitis,2016-11,Wales,4,12056,16,0.033
Cattle,AM,Dermatitis,2016-12,Wales,9,10543,17,0.085
Cattle,AM,Dermatitis,2017-01,Wales,38,10633,16,0.357
Cattle,AM,Dermatitis,2017-02,Wales,37,9518,16,0.389
Cattle,AM,Dermatitis,2017-03,Wales,22,11767,17,0.187
Cattle,AM,Diarrhoea,2016-07,England,297,110032,148,0.27
Cattle,AM,Diarrhoea,2016-08,England,231,117810,149,0.196
Cattle,AM,Diarrhoea,2016-09,England,189,133762,149,0.141
Cattle,AM,Diarrhoea,2016-10,England,192,135283,149,0.142
Cattle,AM,Diarrhoea,2016-11,England,333,148811,150,0.224
Cattle,AM,Diarrhoea,2016-12,England,204,116776,143,0.175
Cattle,AM,Diarrhoea,2017-01,England,223,124439,148,0.179
Cattle,AM,Diarrhoea,2017-02,England,189,116195,149,0.163
Cattle,AM,Diarrhoea,2017-03,England,177,136221,148,0.13
Cattle,AM,Diarrhoea,2016-07,Wales,4,5093,15,0.079
Cattle,AM,Diarrhoea,2016-08,Wales,8,10297,17,0.078
Cattle,AM,Diarrhoea,2016-09,Wales,16,11851,16,0.135
Cattle,AM,Diarrhoea,2016-10,Wales,12,10813,17,0.111
Cattle,AM,Diarrhoea,2016-11,Wales,6,12056,16,0.05
Cattle,AM,Diarrhoea,2016-12,Wales,4,10543,17,0.038
Cattle,AM,Diarrhoea,2017-01,Wales,1,10633,16,0.009
Cattle,AM,Diarrhoea,2017-02,Wales,7,9518,16,0.074
Cattle,AM,Diarrhoea,2017-03,Wales,1,11767,17,0.008
Cattle,AM,Ectoparasites ? Generalised,2016-09,England,3,133762,149,0.002
Cattle,AM,Ectoparasites ? Generalised,2016-10,England,1,135283,149,0.001
Cattle,AM,Ectoparasites ? Generalised,2016-11,England,1,148811,150,0.001
Cattle,AM,Ectoparasites ? Generalised,2017-01,England,3,124439,148,0.002
Cattle,AM,Ectoparasites ? Localised,2016-07,England,26,110032,148,0.024
Cattle,AM,Ectoparasites ? Localised,2016-08,England,18,117810,149,0.015
Cattle,AM,Ectoparasites ? Localised,2016-09,England,19,133762,149,0.014
Cattle,AM,Ectoparasites ? Localised,2016-10,England,14,135283,149,0.01
Cattle,AM,Ectoparasites ? Localised,2016-11,England,22,148811,150,0.015
Cattle,AM,Ectoparasites ? Localised,2016-12,England,56,116776,143,0.048
Cattle,AM,Ectoparasites ? Localised,2017-01,England,78,124439,148,0.063
Cattle,AM,Ectoparasites ? Localised,2017-02,England,28,116195,149,0.024
Cattle,AM,Ectoparasites ? Localised,2017-03,England,21,136221,148,0.015
Cattle,AM,Ectoparasites ? Localised,2016-07,Wales,1,5093,15,0.02
Cattle,AM,Ectoparasites ? Localised,2016-08,Wales,2,10297,17,0.019
Cattle,AM,Ectoparasites ? Localised,2016-09,Wales,1,11851,16,0.008
Cattle,AM,Emergency Slaughter on Farm ,2016-07,England,453,110032,148,0.412
Cattle,AM,Emergency Slaughter on Farm ,2016-08,England,456,117810,149,0.387
Cattle,AM,Emergency Slaughter on Farm ,2016-09,England,484,133762,149,0.362
Cattle,AM,Emergency Slaughter on Farm ,2016-10,England,514,135283,149,0.38
Cattle,AM,Emergency Slaughter on Farm ,2016-11,England,489,148811,150,0.329
Cattle,AM,Emergency Slaughter on Farm ,2016-12,England,470,116776,143,0.402
Cattle,AM,Emergency Slaughter on Farm ,2017-01,England,491,124439,148,0.395
Cattle,AM,Emergency Slaughter on Farm ,2017-02,England,403,116195,149,0.347
Cattle,AM,Emergency Slaughter on Farm ,2017-03,England,385,136221,148,0.283
Cattle,AM,Eye Condition,2016-07,England,150,110032,148,0.136
Cattle,AM,Eye Condition,2016-08,England,156,117810,149,0.132
Cattle,AM,Eye Condition,2016-09,England,183,133762,149,0.137
Cattle,AM,Eye Condition,2016-10,England,138,135283,149,0.102
Cattle,AM,Eye Condition,2016-11,England,140,148811,150,0.094
Cattle,AM,Eye Condition,2016-12,England,130,116776,143,0.111
Cattle,AM,Eye Condition,2017-01,England,154,124439,148,0.124
Cattle,AM,Eye Condition,2017-02,England,141,116195,149,0.121
Cattle,AM,Eye Condition,2017-03,England,180,136221,148,0.132
Cattle,AM,Eye Condition,2016-07,Wales,2,5093,15,0.039
Cattle,AM,Eye Condition,2016-08,Wales,15,10297,17,0.146
Cattle,AM,Eye Condition,2016-09,Wales,21,11851,16,0.177
Cattle,AM,Eye Condition,2016-10,Wales,12,10813,17,0.111
Cattle,AM,Eye Condition,2016-11,Wales,11,12056,16,0.091
Cattle,AM,Eye Condition,2016-12,Wales,9,10543,17,0.085
Cattle,AM,Eye Condition,2017-01,Wales,6,10633,16,0.056
Cattle,AM,Eye Condition,2017-02,Wales,8,9518,16,0.084
Cattle,AM,Eye Condition,2017-03,Wales,16,11767,17,0.136
Cattle,AM,Lameness ? Foot Lesion(s),2016-07,England,740,110032,148,0.673
Cattle,AM,Lameness ? Foot Lesion(s),2016-08,England,660,117810,149,0.56
Cattle,AM,Lameness ? Foot Lesion(s),2016-09,England,593,133762,149,0.443
Cattle,AM,Lameness ? Foot Lesion(s),2016-10,England,621,135283,149,0.459
Cattle,AM,Lameness ? Foot Lesion(s),2016-11,England,767,148811,150,0.515
Cattle,AM,Lameness ? Foot Lesion(s),2016-12,England,602,116776,143,0.516
Cattle,AM,Lameness ? Foot Lesion(s),2017-01,England,607,124439,148,0.488
Cattle,AM,Lameness ? Foot Lesion(s),2017-02,England,473,116195,149,0.407
Cattle,AM,Lameness ? Foot Lesion(s),2017-03,England,611,136221,148,0.449
Cattle,AM,Lameness ? Foot Lesion(s),2016-07,Wales,11,5093,15,0.216
Cattle,AM,Lameness ? Foot Lesion(s),2016-08,Wales,21,10297,17,0.204
Cattle,AM,Lameness ? Foot Lesion(s),2016-09,Wales,38,11851,16,0.321
Cattle,AM,Lameness ? Foot Lesion(s),2016-10,Wales,18,10813,17,0.166
Cattle,AM,Lameness ? Foot Lesion(s),2016-11,Wales,14,12056,16,0.116
Cattle,AM,Lameness ? Foot Lesion(s),2016-12,Wales,19,10543,17,0.18
Cattle,AM,Lameness ? Foot Lesion(s),2017-01,Wales,16,10633,16,0.15
Cattle,AM,Lameness ? Foot Lesion(s),2017-02,Wales,13,9518,16,0.137
Cattle,AM,Lameness ? Foot Lesion(s),2017-03,Wales,16,11767,17,0.136
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-07,England,326,110032,148,0.296
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-08,England,233,117810,149,0.198
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-09,England,284,133762,149,0.212
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-10,England,282,135283,149,0.208
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-11,England,366,148811,150,0.246
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-12,England,277,116776,143,0.237
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-01,England,286,124439,148,0.23
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-02,England,236,116195,149,0.203
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-03,England,370,136221,148,0.272
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-07,Wales,8,5093,15,0.157
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-08,Wales,14,10297,17,0.136
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-09,Wales,16,11851,16,0.135
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-10,Wales,22,10813,17,0.203
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-11,Wales,18,12056,16,0.149
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2016-12,Wales,13,10543,17,0.123
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-01,Wales,7,10633,16,0.066
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-02,Wales,8,9518,16,0.084
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-03,Wales,9,11767,17,0.076
Cattle,AM,Lameness ? Not Defined,2016-07,England,550,110032,148,0.5
Cattle,AM,Lameness ? Not Defined,2016-08,England,558,117810,149,0.474
Cattle,AM,Lameness ? Not Defined,2016-09,England,613,133762,149,0.458
Cattle,AM,Lameness ? Not Defined,2016-10,England,617,135283,149,0.456
Cattle,AM,Lameness ? Not Defined,2016-11,England,628,148811,150,0.422
Cattle,AM,Lameness ? Not Defined,2016-12,England,507,116776,143,0.434
Cattle,AM,Lameness ? Not Defined,2017-01,England,566,124439,148,0.455
Cattle,AM,Lameness ? Not Defined,2017-02,England,493,116195,149,0.424
Cattle,AM,Lameness ? Not Defined,2017-03,England,459,136221,148,0.337
Cattle,AM,Lameness ? Not Defined,2016-07,Wales,30,5093,15,0.589
Cattle,AM,Lameness ? Not Defined,2016-08,Wales,40,10297,17,0.388
Cattle,AM,Lameness ? Not Defined,2016-09,Wales,51,11851,16,0.43
Cattle,AM,Lameness ? Not Defined,2016-10,Wales,63,10813,17,0.583
Cattle,AM,Lameness ? Not Defined,2016-11,Wales,59,12056,16,0.489
Cattle,AM,Lameness ? Not Defined,2016-12,Wales,65,10543,17,0.617
Cattle,AM,Lameness ? Not Defined,2017-01,Wales,50,10633,16,0.47
Cattle,AM,Lameness ? Not Defined,2017-02,Wales,84,9518,16,0.883
Cattle,AM,Lameness ? Not Defined,2017-03,Wales,65,11767,17,0.552
Cattle,AM,Localised Swelling/Lumps,2016-07,England,261,110032,148,0.237
Cattle,AM,Localised Swelling/Lumps,2016-08,England,251,117810,149,0.213
Cattle,AM,Localised Swelling/Lumps,2016-09,England,273,133762,149,0.204
Cattle,AM,Localised Swelling/Lumps,2016-10,England,218,135283,149,0.161
Cattle,AM,Localised Swelling/Lumps,2016-11,England,241,148811,150,0.162
Cattle,AM,Localised Swelling/Lumps,2016-12,England,224,116776,143,0.192
Cattle,AM,Localised Swelling/Lumps,2017-01,England,201,124439,148,0.162
Cattle,AM,Localised Swelling/Lumps,2017-02,England,204,116195,149,0.176
Cattle,AM,Localised Swelling/Lumps,2017-03,England,250,136221,148,0.184
Cattle,AM,Localised Swelling/Lumps,2016-07,Wales,1,5093,15,0.02
Cattle,AM,Localised Swelling/Lumps,2016-08,Wales,6,10297,17,0.058
Cattle,AM,Localised Swelling/Lumps,2016-09,Wales,4,11851,16,0.034
Cattle,AM,Localised Swelling/Lumps,2016-10,Wales,9,10813,17,0.083
Cattle,AM,Localised Swelling/Lumps,2016-11,Wales,14,12056,16,0.116
Cattle,AM,Localised Swelling/Lumps,2016-12,Wales,12,10543,17,0.114
Cattle,AM,Localised Swelling/Lumps,2017-01,Wales,4,10633,16,0.038
Cattle,AM,Localised Swelling/Lumps,2017-02,Wales,1,9518,16,0.011
Cattle,AM,Localised Swelling/Lumps,2017-03,Wales,4,11767,17,0.034
Cattle,AM,Mastitis,2016-07,England,673,110032,148,0.612
Cattle,AM,Mastitis,2016-08,England,642,117810,149,0.545
Cattle,AM,Mastitis,2016-09,England,484,133762,149,0.362
Cattle,AM,Mastitis,2016-10,England,407,135283,149,0.301
Cattle,AM,Mastitis,2016-11,England,561,148811,150,0.377
Cattle,AM,Mastitis,2016-12,England,459,116776,143,0.393
Cattle,AM,Mastitis,2017-01,England,388,124439,148,0.312
Cattle,AM,Mastitis,2017-02,England,501,116195,149,0.431
Cattle,AM,Mastitis,2017-03,England,464,136221,148,0.341
Cattle,AM,Mastitis,2016-08,Wales,5,10297,17,0.049
Cattle,AM,Mastitis,2016-09,Wales,3,11851,16,0.025
Cattle,AM,Mastitis,2016-10,Wales,1,10813,17,0.009
Cattle,AM,Mastitis,2016-11,Wales,6,12056,16,0.05
Cattle,AM,Mastitis,2016-12,Wales,4,10543,17,0.038
Cattle,AM,Mastitis,2017-01,Wales,1,10633,16,0.009
Cattle,AM,Mastitis,2017-03,Wales,2,11767,17,0.017
Cattle,AM,Moribund/ Recumbent,2016-07,England,16,110032,148,0.015
Cattle,AM,Moribund/ Recumbent,2016-08,England,20,117810,149,0.017
Cattle,AM,Moribund/ Recumbent,2016-09,England,30,133762,149,0.022
Cattle,AM,Moribund/ Recumbent,2016-10,England,25,135283,149,0.018
Cattle,AM,Moribund/ Recumbent,2016-11,England,11,148811,150,0.007
Cattle,AM,Moribund/ Recumbent,2016-12,England,8,116776,143,0.007
Cattle,AM,Moribund/ Recumbent,2017-01,England,8,124439,148,0.006
Cattle,AM,Moribund/ Recumbent,2017-02,England,11,116195,149,0.009
Cattle,AM,Moribund/ Recumbent,2017-03,England,6,136221,148,0.004
Cattle,AM,Mouth lesions,2016-07,England,4,110032,148,0.004
Cattle,AM,Mouth lesions,2016-08,England,10,117810,149,0.008
Cattle,AM,Mouth lesions,2016-09,England,7,133762,149,0.005
Cattle,AM,Mouth lesions,2016-10,England,11,135283,149,0.008
Cattle,AM,Mouth lesions,2016-11,England,6,148811,150,0.004
Cattle,AM,Mouth lesions,2016-12,England,4,116776,143,0.003
Cattle,AM,Mouth lesions,2017-01,England,10,124439,148,0.008
Cattle,AM,Mouth lesions,2017-02,England,6,116195,149,0.005
Cattle,AM,Mouth lesions,2017-03,England,7,136221,148,0.005
Cattle,AM,Neurological/Nervous Signs,2016-07,England,2,110032,148,0.002
Cattle,AM,Neurological/Nervous Signs,2016-08,England,1,117810,149,0.001
Cattle,AM,Neurological/Nervous Signs,2016-09,England,5,133762,149,0.004
Cattle,AM,Neurological/Nervous Signs,2016-10,England,2,135283,149,0.001
Cattle,AM,Neurological/Nervous Signs,2016-11,England,3,148811,150,0.002
Cattle,AM,Neurological/Nervous Signs,2016-12,England,2,116776,143,0.002
Cattle,AM,Neurological/Nervous Signs,2017-01,England,1,124439,148,0.001
Cattle,AM,Neurological/Nervous Signs,2017-02,England,2,116195,149,0.002
Cattle,AM,Neurological/Nervous Signs,2017-03,England,2,136221,148,0.001
Cattle,AM,Other,2016-07,England,147,110032,148,0.134
Cattle,AM,Other,2016-08,England,88,117810,149,0.075
Cattle,AM,Other,2016-09,England,97,133762,149,0.073
Cattle,AM,Other,2016-10,England,75,135283,149,0.055
Cattle,AM,Other,2016-11,England,97,148811,150,0.065
Cattle,AM,Other,2016-12,England,97,116776,143,0.083
Cattle,AM,Other,2017-01,England,66,124439,148,0.053
Cattle,AM,Other,2017-02,England,70,116195,149,0.06
Cattle,AM,Other,2017-03,England,107,136221,148,0.079
Cattle,AM,Other,2016-07,Wales,3,5093,15,0.059
Cattle,AM,Other,2016-08,Wales,3,10297,17,0.029
Cattle,AM,Other,2016-09,Wales,2,11851,16,0.017
Cattle,AM,Other,2016-10,Wales,3,10813,17,0.028
Cattle,AM,Other,2016-11,Wales,2,12056,16,0.017
