Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Cattle,AM,Eye Condition,2017-06,Wales,20,9794,15,0.204
Cattle,AM,Lameness - Foot Lesion(s),2017-06,England,1,121827,147,0.001
Cattle,AM,Lameness ? Foot Lesion(s),2017-04,England,605,114619,147,0.528
Cattle,AM,Lameness ? Foot Lesion(s),2017-05,England,617,128858,146,0.479
Cattle,AM,Lameness ? Foot Lesion(s),2017-06,England,785,121827,147,0.644
Cattle,AM,Lameness ? Foot Lesion(s),2017-04,Wales,14,8892,16,0.157
Cattle,AM,Lameness ? Foot Lesion(s),2017-05,Wales,16,11133,15,0.144
Cattle,AM,Lameness ? Foot Lesion(s),2017-06,Wales,17,9794,15,0.174
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-04,England,241,114619,147,0.21
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-05,England,308,128858,146,0.239
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-06,England,364,121827,147,0.299
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-04,Wales,8,8892,16,0.09
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-05,Wales,4,11133,15,0.036
Cattle,AM,Lameness ? Joint/Leg Lesion(s),2017-06,Wales,9,9794,15,0.092
Cattle,AM,Lameness ? Not Defined,2017-04,England,395,114619,147,0.345
Cattle,AM,Lameness ? Not Defined,2017-05,England,431,128858,146,0.334
Cattle,AM,Lameness ? Not Defined,2017-06,England,525,121827,147,0.431
Cattle,AM,Lameness ? Not Defined,2017-04,Wales,42,8892,16,0.472
Cattle,AM,Lameness ? Not Defined,2017-05,Wales,74,11133,15,0.665
Cattle,AM,Lameness ? Not Defined,2017-06,Wales,26,9794,15,0.265
Cattle,AM,Localised Swelling/Lumps,2017-04,England,213,114619,147,0.186
Cattle,AM,Localised Swelling/Lumps,2017-05,England,277,128858,146,0.215
Cattle,AM,Localised Swelling/Lumps,2017-06,England,282,121827,147,0.231
Cattle,AM,Localised Swelling/Lumps,2017-04,Wales,2,8892,16,0.022
Cattle,AM,Localised Swelling/Lumps,2017-05,Wales,1,11133,15,0.009
Cattle,AM,Localised Swelling/Lumps,2017-06,Wales,2,9794,15,0.02
Cattle,AM,Mastitis,2017-04,England,547,114619,147,0.477
Cattle,AM,Mastitis,2017-05,England,584,128858,146,0.453
Cattle,AM,Mastitis,2017-06,England,563,121827,147,0.462
Cattle,AM,Mastitis,2017-04,Wales,1,8892,16,0.011
Cattle,AM,Mastitis,2017-05,Wales,4,11133,15,0.036
Cattle,AM,Mastitis,2017-06,Wales,2,9794,15,0.02
Cattle,AM,Moribund/ Recumbent,2017-04,England,7,114619,147,0.006
Cattle,AM,Moribund/ Recumbent,2017-05,England,8,128858,146,0.006
Cattle,AM,Moribund/ Recumbent,2017-06,England,15,121827,147,0.012
Cattle,AM,Mouth lesions,2017-04,England,11,114619,147,0.01
Cattle,AM,Mouth lesions,2017-05,England,29,128858,146,0.023
Cattle,AM,Mouth lesions,2017-06,England,22,121827,147,0.018
Cattle,AM,Neurological/Nervous Signs,2017-04,England,3,114619,147,0.003
Cattle,AM,Neurological/Nervous Signs,2017-05,England,4,128858,146,0.003
Cattle,AM,Neurological/Nervous Signs,2017-06,England,4,121827,147,0.003
Cattle,AM,Other,2017-04,England,57,114619,147,0.05
Cattle,AM,Other,2017-05,England,80,128858,146,0.062
Cattle,AM,Other,2017-06,England,57,121827,147,0.047
Cattle,AM,Other,2017-04,Wales,1,8892,16,0.011
Cattle,AM,Other,2017-05,Wales,2,11133,15,0.018
Cattle,AM,Papilloma,2017-04,England,80,114619,147,0.07
Cattle,AM,Papilloma,2017-05,England,124,128858,146,0.096
Cattle,AM,Papilloma,2017-06,England,132,121827,147,0.108
Cattle,AM,Papilloma,2017-04,Wales,2,8892,16,0.022
Cattle,AM,Papilloma,2017-05,Wales,7,11133,15,0.063
Cattle,AM,Papilloma,2017-06,Wales,1,9794,15,0.01
Cattle,AM,Peri-parturition,2017-04,England,1,114619,147,0.001
Cattle,AM,Peri-parturition,2017-05,England,3,128858,146,0.002
Cattle,AM,Peri-parturition,2017-06,England,4,121827,147,0.003
Cattle,AM,Prolapsed Uterus,2017-04,England,2,114619,147,0.002
Cattle,AM,Prolapsed Uterus,2017-05,England,6,128858,146,0.005
Cattle,AM,Prolapsed Uterus,2017-06,England,7,121827,147,0.006
Cattle,AM,Ringworm,2017-04,England,118,114619,147,0.103
Cattle,AM,Ringworm,2017-05,England,214,128858,146,0.166
Cattle,AM,Ringworm,2017-06,England,238,121827,147,0.195
Cattle,AM,Ringworm,2017-04,Wales,2,8892,16,0.022
Cattle,AM,Ringworm,2017-05,Wales,20,11133,15,0.18
Cattle,AM,Ringworm,2017-06,Wales,9,9794,15,0.092
Cattle,AM,Slaughtered in Lairage,2017-04,England,62,114619,147,0.054
Cattle,AM,Slaughtered in Lairage,2017-05,England,53,128858,146,0.041
Cattle,AM,Slaughtered in Lairage,2017-06,England,51,121827,147,0.042
Cattle,AM,Suspect Emaciation/Poor Condition,2017-04,England,670,114619,147,0.585
Cattle,AM,Suspect Emaciation/Poor Condition,2017-05,England,565,128858,146,0.438
Cattle,AM,Suspect Emaciation/Poor Condition,2017-06,England,647,121827,147,0.531
Cattle,AM,Suspect Emaciation/Poor Condition,2017-04,Wales,13,8892,16,0.146
Cattle,AM,Suspect Emaciation/Poor Condition,2017-05,Wales,12,11133,15,0.108
Cattle,AM,Suspect Emaciation/Poor Condition,2017-06,Wales,7,9794,15,0.071
Cattle,AM,Suspect Fever,2017-04,England,3,114619,147,0.003
Cattle,AM,Suspect Fever,2017-05,England,8,128858,146,0.006
Cattle,AM,Suspect Fever,2017-06,England,35,121827,147,0.029
